time,swell_height,z,eastward_velocity,upward_velocity,northward_velocity,moles_of_oxygen_per_unit_mass,density,electrical_conductivity,pressure,practical_salinity,temperature,flubsct,cdomflo,mass_concentration_of_chlorophyll_a,downwelling_photosynthetic_photon_flux
2021-01-12T15:00:00Z,0.94,-58.0,0.1381891711,-0.0792409117,0.0841956239,124.5027436979,1027.9187406001,40.7333958333,204.5860416667,35.5481847749,12.0834583333,0.0022847299,0.8432,0.0106,0.1698939306
2021-01-12T21:00:00Z,0.60,-374.0,0.0286289358,-0.0645458426,0.0875215504,160.5730220947,1029.3064922542,36.2621913043,411.3556521739,35.1447642,7.7103217391,0.0027001357,0.85374,0.01696,0.1279448866
2021-01-13T03:00:00Z,0.54,-182.0,-0.0304956419,0.0027987592,0.101037971,149.560604319,1027.152273368,43.7969541667,119.7404166667,35.8168177848,14.9318541667,0.0025107196,0.7378,0.0212,-0.6690888484
2021-01-13T09:00:00Z,0.57,-406.0,0.0484727401,-0.041985022,0.1497208833,164.67704811,1029.328223961,36.0563416667,410.7104166667,35.1346036326,7.4995,0.0032105903,0.8959,0.0212,-0.8788345682
2021-01-13T15:00:00Z,0.52,-166.0,-0.0884746292,0.010706534,0.0044083941,223.2229893058,1026.5936467627,43.3354166667,94.97,35.2752019664,15.0746375,0.0031432143,0.6324,0.3816,0.1698939306
2021-01-13T21:00:00Z,0.38,-411.0,0.0895218288,-0.0119627737,0.0969187583,160.6793214136,1029.3061873854,36.2304833333,410.9195833333,35.140930284,7.6802958333,0.0027859881,0.85374,0.0318,-0.2495974289
2021-01-14T03:00:00Z,0.80,-176.0,0.0085392027,0.0156281494,0.0453633689,143.6336252672,1027.4257884561,43.3061,158.79,35.8055865471,14.436,0.0029624379,0.7905,0.0212,-0.6690888484
2021-01-14T09:00:00Z,0.59,-413.0,0.1024356341,0.0216400363,0.1695425166,154.9830286334,1029.2618765241,36.6336346939,411.1279591837,35.1652331704,8.0880244898,0.0028943955,0.7905,0.0,-1.0885803379
2021-01-14T15:00:00Z,0.41,-192.0,0.1398591792,0.0107453865,-0.0989470579,225.8158150144,1026.533371483,42.8550583333,82.3710416667,35.1664166326,14.71451875,0.0036853118,0.7378,0.3816,-0.0398515892
2021-01-14T21:00:00Z,0.38,-409.0,0.0181217069,0.0663785855,0.1056871253,151.0063353381,1029.2572778315,36.6285625,410.5941666667,35.162036904,8.08605,0.0043716016,0.83266,0.02332,-0.3334957468
2021-01-15T03:00:00Z,0.46,-161.0,-0.0334478674,0.0060057649,0.0272513208,165.007096037,1026.9346776462,44.447375,121.1129166667,35.740388468,15.6625958333,0.0032787189,0.8432,0.0424,-0.0398515892
2021-01-15T09:00:00Z,0.60,-411.0,-0.0316206326,0.0012804433,-0.0123596697,155.4662605706,1029.2824363558,36.4103875,410.3666666667,35.1505119043,7.86405,0.0035720122,1.0013,0.0212,-0.0398515892
2021-01-15T15:00:00Z,0.63,-197.0,0.1060336399,0.0297976434,0.0664954923,224.6853533069,1026.4469767909,42.8916416667,64.2466666667,35.1703009613,14.75555,0.0039789511,0.527,0.318,1.2186227294
2021-01-15T21:00:00Z,0.89,-412.0,0.0174760224,-0.0621580585,-0.0994644325,156.8116892071,1029.285841336,36.3905918367,410.6883673469,35.1490068023,7.8441734694,0.0036397365,0.8432,0.02332,-0.0818008131
2021-01-16T03:00:00Z,0.97,-207.0,-0.022854667,0.0165911356,0.1047441032,132.0853766636,1028.1815607789,39.8842875,244.56625,35.4577999841,11.2852875,0.0033914835,0.8432,0.0212,-0.8788345682
2021-01-16T09:00:00Z,1.76,-413.0,-0.1043559073,0.068901522,0.0133754478,161.9438701346,1029.328301859,36.195022449,414.6926530612,35.1396752228,7.6416408163,0.00382046,0.7378,0.0318,-0.4593431287
2021-01-16T15:00:00Z,3.56,-178.0,-0.166908515,0.1404047253,0.1327988057,127.2287856597,1028.0709444013,40.1339583333,225.8291666667,35.4824888647,11.5260666667,0.0035496185,0.7905,0.0424,0.7991312898
2021-01-16T21:00:00Z,3.59,-408.0,-0.0450934854,0.0155207915,-0.1500359783,163.2359216941,1029.3336490843,36.0550833333,412.4541666667,35.1315924323,7.5002916667,0.0041908628,0.8432,0.01484,-0.1237499371
2021-01-17T03:00:00Z,3.31,-170.0,-0.039798052,-0.0253682948,-0.0571329954,129.9550806612,1028.0201687381,40.6336125,222.8458333333,35.5462051394,11.9747625,0.0041143224,0.7905,0.053,-0.6690888484
2021-01-17T09:00:00Z,3.24,-407.0,-0.0393992016,-0.0513491836,-0.0722465245,163.6745009552,1029.3234254852,36.0932857143,411.2083673469,35.1335555394,7.5400367347,0.0051757034,0.7378,0.0212,-1.5080718024
2021-01-17T15:00:00Z,2.83,-117.0,-0.0893954854,-0.0666859029,-0.011378072,127.5479067676,1028.1503697623,39.8281375,237.8691666667,35.4459274244,11.2426854167,0.0046112224,0.7378,0.0106,-0.0398515892
2021-01-17T21:00:00Z,2.51,-407.0,-0.0178430981,-0.0076928459,-0.0942088634,168.0480676443,1029.3558135819,35.8606666667,412.2441666667,35.1221689191,7.3003458333,0.0058081279,0.88536,0.01908,0.2957415424
2021-01-18T03:00:00Z,1.94,-123.0,-0.1137879341,-0.0251620814,0.1031268995,135.7536204026,1027.4968991964,43.5572818182,172.9513636364,35.8672063067,14.6140954545,0.0043854545,0.7378,0.0,0.3796398503
2021-01-18T09:00:00Z,1.65,-409.0,0.0193311087,-0.0379327296,-0.0432464115,169.1255583929,1029.353994364,35.8272306122,410.9967346939,35.1205402795,7.2665061224,0.0061017752,0.8959,0.0106,-0.2495974089
2021-01-18T15:00:00Z,1.41,-215.0,-0.1045367125,0.0625637468,0.2116685648,127.1269186438,1028.0915978042,40.0473458333,229.0070833333,35.4712817586,11.4469208333,0.0051985016,0.6851,0.0106,0.5893855701
2021-01-18T21:00:00Z,1.37,-411.0,0.0947463051,-0.0456626001,0.0085717499,169.4010742748,1029.3722076421,35.6743958333,411.1191666667,35.1128869257,7.1090541667,0.0069104398,0.8432,0.01908,-0.1237499171
2021-01-19T03:00:00Z,1.60,-202.0,-0.165486059,0.0994454697,0.1232828889,134.208274086,1027.9102222155,41.4415702128,215.0795744681,35.6376383892,12.7077978723,0.0055599492,0.8432,0.0106,0.3796398503
2021-01-19T09:00:00Z,1.41,-408.0,-0.0757821106,0.0063680874,0.0974581485,170.6758597408,1029.3860761844,35.7753938776,416.6589795918,35.1178918473,7.2104734694,0.0066212798,0.7905,0.0212,-0.0398515892
2021-01-19T15:00:00Z,0.95,-171.0,-0.250116547,-0.1284341267,0.0331848817,136.8073393822,1027.7363768725,41.9648020408,187.5616326531,35.6984109731,13.1872387755,0.0053340826,0.7905,0.0106,-1.2983260577
2021-01-19T21:00:00Z,0.79,-407.0,-0.0137393173,0.0138151204,0.180531633,173.583109077,1029.399399797,35.6603857143,416.6297959184,35.1123503829,7.0917857143,0.0064857844,0.81158,0.01484,0.5893854701
2021-01-20T03:00:00Z,0.77,-124.0,-0.2548360823,0.0169979715,0.0527019213,132.4793204596,1028.226050554,39.3775208333,248.3395833333,35.384660175,10.8341166667,0.0058986829,0.7905,0.0106,0.3796398503
2021-01-20T09:00:00Z,1.09,-407.0,-0.0114953272,0.0011121043,0.0727710657,172.483398964,1029.4038536195,35.6294826087,416.9230434783,35.1103311362,7.0602434783,0.006734209,0.7378,0.0212,0.1698939306
2021-01-20T15:00:00Z,0.71,-108.0,-0.2404141295,0.0068658401,0.0442340907,130.9828624244,1028.1056609691,40.000956,231.128,35.4664109586,11.403118,0.0060072905,0.77996,0.0106,0.0859957427
2021-01-20T21:00:00Z,0.51,-408.0,-0.0660839823,-0.0067163014,0.0741328003,175.4389828972,1029.4129193821,35.5583183673,416.9455102041,35.1076753045,6.9859163265,0.0071633671,0.8432,0.0212,-0.8788345682
2021-01-21T03:00:00Z,1.43,-95.0,-0.3107057108,0.0132380451,-0.0276446383,132.2240505808,1028.3967040518,38.7777458333,272.3095833333,35.3298189056,10.25415,0.005627607,0.8959,0.0106,-0.4593431287
2021-01-21T09:00:00Z,1.03,-407.0,-0.2027243722,0.0271355284,0.1667370647,174.4727393978,1029.3897019286,35.6052795918,413.1814285714,35.10950235,7.0367081633,0.0077506485,0.7378,0.0,1.0088768096
2021-01-21T15:00:00Z,0.45,-203.0,-0.2912431803,0.0241650076,0.1056844261,128.9252479737,1028.2041759708,39.6719489796,248.8975510204,35.4181180108,11.1047408163,0.0062600957,0.6851,0.0,-0.2495974089
2021-01-21T21:00:00Z,1.01,-408.0,-0.1839535822,-0.0049472143,0.095266048,168.6275693941,1029.3784081306,35.8396877551,416.9675510204,35.1193708639,7.2782142857,0.0075564386,0.82212,0.01484,0.1698940406
2021-01-22T03:00:00Z,0.57,-119.0,-0.3103024132,0.1405816518,0.1899530042,128.4937398668,1028.3333831362,38.9009959184,261.922244898,35.3375452886,10.3798897959,0.0054920899,0.7378,0.0212,-0.6690888484
2021-01-22T09:00:00Z,0.46,-407.0,-0.2317377748,0.015887022,0.1153386976,165.8736145743,1029.3569200932,35.9848408163,415.5808163265,35.1286798022,7.4260734694,0.0071182216,0.9486,0.0,0.5893855701
2021-01-22T15:00:00Z,0.49,-94.0,-0.2619542623,0.0760390295,0.1967251492,144.3778224221,1027.6299219532,42.0155979592,179.5434693878,35.6387469641,13.3059673469,0.0064408811,0.8432,0.0212,0.1698939306
2021-01-22T21:00:00Z,0.58,-407.0,-0.2969704492,-7.771618E-4,0.0827136869,154.8485889663,1029.2893853924,36.6554285714,417.1275510204,35.1691087698,8.1045897959,0.0080398218,0.7905,0.00424,0.2957414824
2021-01-23T03:00:00Z,1.08,-158.0,-0.2457785108,0.0512403901,0.0643745762,130.3705858477,1028.2444570096,39.3827,251.58,35.3893776977,10.8331,0.0063052686,0.7378,0.0106,-0.2495974089
2021-01-23T09:00:00Z,1.17,-408.0,-0.2780576307,0.0039512946,-0.0526111681,150.459259388,1029.2687182444,36.8111673469,417.3189795918,35.1746632099,8.2653244898,0.0065535907,0.7378,0.0106,-0.6690888484
2021-01-23T15:00:00Z,1.72,-82.0,-0.1757352787,0.0560086185,-0.159975561,132.8086864526,1028.3972005489,38.3204375,261.8583333333,35.2918721114,9.8186666667,0.0073216484,0.7905,0.0106,1.4283684491
2021-01-23T21:00:00Z,2.05,-407.0,-0.2862418553,-0.0171901748,-0.1259485018,153.670209186,1029.2874580975,36.6618729167,417.2283333333,35.1677428512,8.1127979167,0.0068472164,0.7905,0.0106,-1.0885803379
2021-01-24T03:00:00Z,2.57,-120.0,-0.1950803309,0.0178125339,0.0360724154,127.0962739179,1028.2050677739,39.3998408163,243.1891836735,35.3917597617,10.8523653061,0.0080445014,0.8432,0.0,-1.5080718024
2021-01-24T09:00:00Z,2.86,-407.0,-0.2449731205,0.0267744446,-0.0176671066,153.9479140875,1029.2952657811,36.6081183673,417.4063265306,35.1654056323,8.0575591837,0.008993022,0.6851,0.0318,-0.0398515892
2021-01-24T15:00:00Z,2.72,-64.0,-0.1245594761,-0.0717914398,-0.0152217131,131.6935552681,1028.2161544919,38.7266695652,230.5160869565,35.3313989903,10.2187695652,0.0074527301,0.72726,0.01908,-0.4593431587
2021-01-24T21:00:00Z,2.25,-407.0,-0.1555963012,-0.0262121586,-0.0483023041,147.6560650638,1029.2558868763,36.9013387755,416.1691836735,35.1831891633,8.3535489796,0.0090156247,0.82212,0.01272,-0.0398516592
2021-01-25T03:00:00Z,2.05,-243.0,-0.1219729298,0.0251285476,0.007957598,130.0480118976,1028.190017686,39.2427276596,236.6176595745,35.3762198766,10.7081361702,0.008744706,0.8432,-0.0212,-1.2983260577
2021-01-25T09:00:00Z,1.57,-411.0,-0.0305649926,0.0108297272,-0.0878207257,152.9387771565,1029.2793369604,36.6333163265,414.5640816327,35.1669380412,8.0843387755,0.0097158278,0.6851,0.0106,-0.4593431287
2021-01-25T15:00:00Z,1.10,-224.0,-0.1002009096,-0.0253835273,0.0268434449,129.0595596879,1028.1417398753,39.3815833333,228.96625,35.3899795742,10.8418875,0.0089705901,0.8432,0.0212,-0.6690888484
2021-01-25T21:00:00Z,0.90,-409.0,-0.0479651796,0.0409847055,-0.1405909592,150.5892908928,1029.2418306125,36.792208,410.4878,35.1759598613,8.247046,0.0103482242,0.83266,0.0106,0.4215889243
2021-01-26T03:00:00Z,1.17,-221.0,-0.0762576984,0.0642018505,0.1526922008,150.2658063364,1027.2983990281,42.1976304348,134.317826087,35.5508628719,13.6052304348,0.0094405395,0.76942,0.03392,0.2118431945
2021-01-26T09:00:00Z,0.86,-408.0,0.0512190916,-0.0584370591,-0.1327014285,159.836162679,1029.3138385507,36.182677551,410.8232653061,35.1410617863,7.6288612245,0.0101223775,0.8432,0.0212,-0.0398515892
2021-01-26T15:00:00Z,0.79,-236.0,0.1290014349,-0.0309987581,-0.0119469068,224.4087387542,1026.8131641043,41.0271541667,118.7925,34.8863926034,13.1329333333,0.0098064879,0.7378,0.371,-0.4593431287
2021-01-26T21:00:00Z,0.65,-409.0,0.1177909506,0.0611555382,-0.0318586243,162.517158996,1029.3583049581,35.8553875,412.32625,35.1235083438,7.2932916667,0.0100365249,0.83266,0.02332,0.715232922
2021-01-27T03:00:00Z,0.50,-172.0,0.0597450054,-0.0362610995,-0.0541717111,125.4902608027,1028.1935936095,39.591122449,245.003877551,35.4094114325,11.0317979592,0.0105517313,0.8432,0.0636,0.7991312898
2021-01-27T09:00:00Z,0.71,-407.0,0.1552868937,-0.0154760307,-0.0788554431,157.4370273895,1029.3263116407,36.1052020408,411.57,35.136966753,7.5492938776,0.0110258719,0.6851,0.0106,0.3796398503
2021-01-27T15:00:00Z,1.17,-227.0,-0.0471869926,-0.0150451191,-0.1069856982,137.9268069921,1027.6050953629,41.765944898,173.703877551,35.5877470659,13.1096816327,0.0105744015,0.7378,0.0424,-0.8788345682
2021-01-27T21:00:00Z,1.03,-408.0,0.2003771844,0.0451681036,-0.1455477996,155.4526211394,1029.3361685114,36.0548541667,412.61125,35.1334703584,7.4981083333,0.0113465923,0.82212,0.0212,-0.123750017
2021-01-28T03:00:00Z,1.27,-213.0,-0.1392238393,0.0031363945,-0.036294555,134.4602439542,1027.711279707,41.74749,193.6506,35.599424971,13.069364,0.0110713216,0.8959,0.0318,0.7991312898
2021-01-28T09:00:00Z,1.23,-413.0,0.0957807219,0.023716087,-0.1562612293,160.9813327931,1029.3653556755,35.7444478261,411.1639130435,35.1174700762,7.1801478261,0.0112969013,0.8432,0.0424,0.5893855701
2021-01-28T15:00:00Z,1.29,-186.0,1.0594231563,0.373354858,0.041100933,135.958975574,1027.5821886871,42.3796666667,176.9433333333,35.6801037935,13.6312666667,0.0114327344,0.7905,0.0318,-0.0398515892
2021-01-28T21:00:00Z,1.37,-413.0,0.0638155719,0.0128597292,0.0071736039,163.8141818155,1029.3876539511,35.6647291667,414.1366666667,35.1128446129,7.0971958333,0.0112472176,0.80104,0.0212,-0.4593430987
2021-01-29T03:00:00Z,2.29,-246.0,-0.0112999379,-0.0668840635,0.0587601355,124.7117521392,1028.3527578935,38.9885857143,266.4806122449,35.3531343086,10.4531326531,0.0119069445,0.7378,0.0212,-0.2495974089
2021-01-29T09:00:00Z,2.25,-413.0,0.009433402,-0.0292409506,0.111096833,157.5123961962,1029.356731202,36.0535208333,416.95375,35.1338252555,7.4942333333,0.0112065713,0.7905,0.0106,-0.2495974089
2021-01-29T15:00:00Z,2.42,-229.0,0.0505585766,0.0419119469,-0.0096738672,124.4669715787,1028.1968278256,39.6858189189,246.5943243243,35.4241678205,11.1139,0.0109131299,0.7378,0.0106,-0.0398515892
2021-01-29T21:00:00Z,2.57,-413.0,-0.0455724067,0.0113432776,0.0610533227,149.2654281089,1029.2958822455,36.5933666667,416.7754166667,35.1664661762,8.0410208333,0.0113421338,0.85374,0.0106,-0.1237499271
2021-01-30T03:00:00Z,3.20,-270.0,-0.1075731502,-0.0221375095,-0.0822490962,124.9081950379,1028.0841019973,40.7006204082,243.13,35.5308464901,12.0502897959,0.0102355422,0.6851,0.0106,0.5893855701
2021-01-30T09:00:00Z,2.47,-410.0,-0.0516436044,0.0393440246,-0.1118670689,150.2893742388,1029.2953803147,36.4410081633,412.9471428571,35.1571519531,7.8890142857,0.01150024,0.8432,0.0,-1.2983260577
2021-01-30T15:00:00Z,2.03,-247.0,-0.122909152,-0.1113293462,0.0803206018,135.4082982725,1027.7232609825,41.8474145833,198.7166666667,35.6093730034,13.1579541667,0.0101226481,0.7905,0.0212,-0.4593431287
2021-01-30T21:00:00Z,2.34,-413.0,-0.0223021646,0.0041488358,0.0308711428,141.3270810122,1029.2401566932,36.820325,410.2958333333,35.180259337,8.2728458333,0.0098061776,0.81158,0.0212,0.0020975148
2021-01-31T03:00:00Z,2.06,-260.0,-0.0508281706,0.0306275205,0.0184733234,130.7682307317,1027.8231854826,41.6658408163,211.4744897959,35.6133101912,12.9634428571,0.008518923,0.8959,0.0106,-0.0398515892
2021-01-31T09:00:00Z,1.94,-412.0,0.0782301749,0.0143464937,0.1008493836,146.4843401362,1029.2663998454,36.609444898,410.6630612245,35.1679194736,8.0596897959,0.009218905,0.9486,0.0424,0.3796398503
2021-01-31T15:00:00Z,1.30,-178.0,-0.0679743687,-0.0804195663,-0.0467793966,150.9771937171,1027.1892666185,42.9742693878,138.1924489796,35.5913742206,14.3442346939,0.0085641691,0.6851,0.0318,-1.2983260577
2021-01-31T21:00:00Z,1.26,-414.0,-0.0127910761,-0.0078496315,0.0996219807,139.3414128153,1029.2117724451,37.0588208333,409.9266666667,35.19585812,8.5116166667,0.0096210035,0.83266,0.01696,-0.207648265
2021-02-01T03:00:00Z,1.12,-250.0,0.0263081909,0.0179270297,0.0219810334,146.115026902,1027.3046572736,43.5896266667,151.8326666667,35.7784968623,14.75212,0.0091062582,0.7905,0.0212,-0.6690888484
2021-02-01T09:00:00Z,1.08,-414.0,0.0084722519,0.0216538264,0.2193773791,147.9951114672,1029.2841708209,36.5382938776,412.9734693878,35.162638481,7.987722449,0.0091511369,0.7905,0.0,-0.4593431287
2021-02-01T15:00:00Z,1.47,-260.0,-0.0136073019,-0.0152968477,0.0956038097,122.4029705388,1028.2610505743,40.2555,272.77,35.4824217451,11.6297,0.0093094313,0.8959,0.0318,0.5893855701
2021-02-01T21:00:00Z,2.96,-414.0,-0.0674055486,0.0102966355,0.1580624426,143.9849308954,1029.2740356643,36.7895666667,416.4745833333,35.1804506053,8.2368729167,0.0101540633,0.85374,0.01696,-0.165699121
2021-02-02T03:00:00Z,5.29,-241.0,-0.2165005318,0.026878105,0.0302243732,124.8410162023,1028.1659889665,40.6503104167,261.101875,35.5204785066,12.0012770833,0.0091739235,0.7905,0.0318,-0.4593431287
2021-02-02T09:00:00Z,7.94,-414.0,-0.1662046739,-0.0097693643,0.0589183,148.8025601299,1029.2954165019,36.5849510204,416.4818367347,35.1658814717,8.0327408163,0.0114324775,0.8959,0.0212,-0.6690888484
2021-02-02T15:00:00Z,6.40,-229.0,-0.2632145746,0.0102795143,-0.1647500789,129.124818824,1027.8862816867,41.3999395833,216.593125,35.5977596626,12.70693125,0.0084737366,0.7905,-0.0106,-0.4593431287
2021-02-02T21:00:00Z,5.62,-413.0,-0.1471818089,-0.0028632142,-0.0344706306,136.4375445602,1029.2098144327,37.3529081633,416.5820408163,35.2162512616,8.8005877551,0.0114822251,0.83266,0.01484,-0.0398516592
2021-02-03T03:00:00Z,3.77,-235.0,-0.2042223345,0.016392632,0.0010881464,122.4975391498,1028.248696184,39.9093130435,263.2626086957,35.4440789381,11.3167695652,0.0102806841,0.7905,0.0212,-0.8788345682
2021-02-03T09:00:00Z,3.65,-411.0,-0.1203686054,0.0010467702,-0.0038561112,140.7870891286,1029.2497977228,36.924748,415.062,35.1864292837,8.375786,0.011906839,0.7378,0.0106,-0.4593431287
2021-02-03T15:00:00Z,2.29,-227.0,-0.0655855211,0.0066226299,0.0412674537,127.3002496801,1027.9655960974,41.1383306122,228.976122449,35.5664598471,12.4674163265,0.0101903785,0.6851,0.0,1.0088768096
2021-02-03T21:00:00Z,2.34,-407.0,0.0131923047,0.0113542983,0.0899232621,152.1590643511,1029.32638079,36.2090142857,414.073877551,35.1431522816,7.6535163265,0.0122953458,0.81158,0.0212,0.2537923385
2021-02-04T03:00:00Z,2.04,-133.0,-0.1271210474,0.0030702417,-0.0447372179,128.949803912,1027.8125473776,42.1818958333,211.4954166667,35.7116047454,13.3819958333,0.01181671,0.6851,0.0106,-0.4593431287
2021-02-04T09:00:00Z,2.29,-407.0,-0.0202693972,-2.422875E-4,0.1358891793,147.1609856011,1029.2906343148,36.522168,414.023,35.1614649676,7.971128,0.0124489118,0.7905,0.0318,1.0088768096
2021-02-04T15:00:00Z,1.93,-118.0,-0.0660412206,0.0090333572,0.0421548003,122.8688190476,1028.0467199603,40.6405958333,235.5195833333,35.5157817666,12.0080291667,0.0128105123,0.6851,0.0106,-0.6690888484
2021-02-04T21:00:00Z,1.69,-409.0,-0.020128991,-0.007289207,-0.0334157579,140.8601743377,1029.2329659044,36.9563489796,411.8414285714,35.1900785605,8.4073469388,0.014007478,0.7905,0.0318,-1.0885803379
2021-02-05T03:00:00Z,1.57,-243.0,-0.2018326208,0.0255546284,-0.0304991008,130.3998195501,1027.7704651843,42.3464466667,206.21,35.7284857835,13.5326333333,0.0123814045,0.6851,0.0,0.1698939306
2021-02-05T09:00:00Z,1.19,-408.0,-0.0331070676,0.0089518415,0.1261573309,145.4074476922,1029.2438501125,36.7985979592,410.3632653061,35.1798739515,8.2500061224,0.0144592195,0.8959,0.0212,-0.4593431287
2021-02-05T15:00:00Z,1.18,-172.0,-0.1834494939,0.0408081266,9.114317E-4,152.9306128406,1027.4234324283,43.40799375,177.1158333333,35.7431884971,14.5973895833,0.0135560001,0.7378,0.0318,-0.0398515892
2021-02-05T21:00:00Z,1.46,-409.0,-0.0375374927,0.0430526383,0.2888494295,142.0386256491,1029.2124219276,37.0676958333,410.3595833333,35.1960841069,8.5206333333,0.0125528768,0.75888,0.01908,-0.165699111
2021-02-06T03:00:00Z,1.23,-192.0,-0.0993678747,0.0399636087,0.0245412144,144.079578513,1027.3832551027,43.516602439,156.8953658537,35.817697218,14.634297561,0.0124943875,0.7378,0.053,-0.0398515892
2021-02-06T09:00:00Z,1.04,-408.0,-0.0908321183,-0.0348098341,0.0488704594,136.9011606199,1029.1954508789,37.3006571429,412.2642857143,35.212219036,8.7512163265,0.0136912744,0.8959,0.0318,-0.0398515892
2021-02-06T15:00:00Z,1.39,-176.0,-0.0882978356,-0.0578137131,0.0413379158,124.5208231569,1028.053899222,40.9725875,240.3404166667,35.5691649491,12.2898791667,0.0145497621,0.7905,0.0,-0.2495974089
2021-02-06T21:00:00Z,1.55,-411.0,-0.1795712109,0.0145403468,-0.006190341,140.1205561208,1029.2159451573,37.2355085106,414.1953191489,35.2123430885,8.6809553191,0.0168986948,0.76942,0.0212,-0.3754448508
2021-02-07T03:00:00Z,1.25,-264.0,-0.0658690362,-0.1230500727,0.0835182901,121.7923595245,1027.964211328,40.923075,217.5875,35.5731552548,12.2454791667,0.0140843423,0.7905,0.00424,-0.0818007831
2021-02-07T09:00:00Z,0.88,-413.0,-0.1322872196,-0.0036626978,0.0482657596,139.9784633021,1029.2332409568,36.8796416667,410.5708333333,35.1824587867,8.3338041667,0.015791891,0.8432,0.0212,0.5893855701
2021-02-07T15:00:00Z,1.03,-245.0,0.1148351456,0.0256409392,-0.0037428473,132.27492406,1027.545531496,43.0975693878,174.153877551,35.8103173615,14.2150408163,0.0146627687,0.7905,0.0318,-0.4593431287
